CODE,CATEGORY
35470000000,RX_BBLOCKER
781205610,RX_NITRATES
51138000000,RX_THIAZIDE
58016000000,RX_LOOP_DIURETIC
182176210,RX_ACE
51129000000,
65862000000,RX_THIAZIDE
70860000000,RX_THIAZIDE
33342000000,RX_BBLOCKER
63629000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
54869000000,RX_LOOP_DIURETIC
54869000000,RX_LOOP_DIURETIC
603549721,
517181010,RX_BBLOCKER
50111000000,
52474000000,
50090000000,
51079000000,RX_THIAZIDE
62332000000,RX_NITRATES
71335000000,
42799000000,
68180000000,RX_NITRATES
58016000000,RX_THIAZIDE
71335000000,RX_BBLOCKER
68382000000,RX_BBLOCKER
686014101,RX_BBLOCKER
55289000000,RX_BBLOCKER
51655000000,RX_BBLOCKER
490715544,RX_THIAZIDE
65862000000,RX_THIAZIDE
50090000000,RX_LOOP_DIURETIC
59773000000,
54569000000,RX_ACE
677110601,RX_ACE
71335000000,RX_NITRATES
185060201,RX_BBLOCKER
68259000000,RX_BBLOCKER
58016000000,RX_NITRATES
70518000000,
47679000000,RX_THIAZIDE
54868000000,RX_ACE
55289000000,RX_BBLOCKER
814536514,RX_ACE
725005610,RX_ACE
603519121,RX_LOOP_DIURETIC
527132501,RX_BBLOCKER
50090000000,RX_BBLOCKER
68789000000,RX_THIAZIDE
58016000000,RX_ACE
66267000000,RX_BBLOCKER
66105000000,RX_BBLOCKER
894712001,RX_ACE
14539000000,RX_ACE
55887000000,RX_ACE
781544110,RX_ACE
51079000000,RX_ACE
43063000000,RX_NITRATES
58016000000,RX_THIAZIDE
63304000000,RX_THIAZIDE
70518000000,RX_BBLOCKER
53978000000,RX_BBLOCKER
58016000000,
76519000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
63874000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
68382000000,RX_NITRATES
55155000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
42291000000,RX_THIAZIDE
67544000000,RX_THIAZIDE
182115710,RX_ACE
50090000000,
31722000000,RX_NITRATES
54868000000,RX_THIAZIDE
52959000000,RX_THIAZIDE
61392000000,
59772000000,RX_LOOP_DIURETIC
71335000000,RX_THIAZIDE
55289000000,RX_NITRATES
58016000000,RX_ACE
62332000000,RX_LOOP_DIURETIC
378363405,RX_THIAZIDE
33261000000,RX_THIAZIDE
61392000000,RX_LOOP_DIURETIC
25332000000,RX_BBLOCKER
23491000000,RX_NITRATES
68071000000,RX_BBLOCKER
46703000000,RX_BBLOCKER
60429000000,RX_BBLOCKER
172535282,
78011105,RX_BBLOCKER
57664000000,RX_THIAZIDE
61570000000,RX_BBLOCKER
58016000000,
69315000000,RX_BBLOCKER
68789000000,RX_LOOP_DIURETIC
556026210,RX_BBLOCKER
63630000000,
615560639,RX_BBLOCKER
68071000000,RX_ACE
59762000000,RX_THIAZIDE
723135742,
60429000000,RX_NITRATES
55154000000,
51079000000,RX_BBLOCKER
51660000000,RX_BBLOCKER
70518000000,RX_THIAZIDE
591046310,RX_BBLOCKER
247070510,RX_BBLOCKER
91419501,RX_BBLOCKER
50437000000,
68682000000,RX_NITRATES
40039000000,RX_BBLOCKER
53217000000,RX_BBLOCKER
54569000000,RX_NITRATES
67228000000,RX_ACE
69117000000,RX_ACE
54569000000,RX_THIAZIDE
55567000000,RX_BBLOCKER
54697000000,RX_LOOP_DIURETIC
50090000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
781138410,RX_ACE
12634000000,
47781000000,
23491000000,RX_BBLOCKER
61392000000,
33261000000,
182262201,RX_LOOP_DIURETIC
49999000000,RX_BBLOCKER
51138000000,RX_THIAZIDE
43353000000,RX_ACE
11845000000,RX_BBLOCKER
72189000000,RX_BBLOCKER
60976000000,RX_ACE
54421000000,
43547000000,
71053540,RX_BBLOCKER
536391601,RX_BBLOCKER
60312000000,
50111000000,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
58056000000,RX_BBLOCKER
66116000000,RX_LOOP_DIURETIC
83004682,
29300000000,RX_BBLOCKER
43975000000,RX_BBLOCKER
55887000000,RX_DIGOXIN
55154000000,RX_ACE
51079000000,RX_BBLOCKER
24236000000,RX_LOOP_DIURETIC
66336000000,RX_ACE
61919000000,RX_DIGOXIN
48817000000,RX_BBLOCKER
60687000000,
349207698,RX_BBLOCKER
68084000000,RX_THIAZIDE
68645000000,RX_BBLOCKER
35356000000,RX_BBLOCKER
55289000000,RX_ACE
53808000000,RX_ACE
71335000000,RX_BBLOCKER
23491000000,
339531712,RX_BBLOCKER
172399160,RX_BBLOCKER
67544000000,RX_THIAZIDE
55045000000,RX_THIAZIDE
70934000000,RX_BBLOCKER
52427000000,RX_THIAZIDE
143962301,RX_BBLOCKER
480073410,RX_ACE
51138000000,RX_BBLOCKER
66394000000,RX_BBLOCKER
63187000000,RX_BBLOCKER
63629000000,RX_BBLOCKER
54570000000,RX_NITRATES
60351000000,RX_LOOP_DIURETIC
13411000000,RX_ACE
49999000000,RX_BBLOCKER
117109605,RX_ACE
52474000000,RX_THIAZIDE
14593000000,RX_ACE
57452000000,RX_ACE
46708000000,RX_BBLOCKER
51079000000,RX_ACE
65862000000,
67544000000,RX_BBLOCKER
70518000000,RX_BBLOCKER
88155341,
16714000000,RX_ACE
55160000000,RX_BBLOCKER
69584000000,RX_ACE
55289000000,RX_LOOP_DIURETIC
68152000000,RX_LOOP_DIURETIC
67228000000,RX_ACE
51655000000,RX_LOOP_DIURETIC
71610000000,
48866000000,RX_NITRATES
65862000000,RX_THIAZIDE
63304000000,RX_ACE
43353000000,
65841000000,RX_BBLOCKER
14101151,RX_BBLOCKER
68259000000,RX_NITRATES
61786000000,RX_THIAZIDE
172208985,RX_THIAZIDE
172296449,RX_ACE
33261000000,RX_THIAZIDE
51138000000,RX_BBLOCKER
11845000000,RX_ACE
76299000000,RX_BBLOCKER
55289000000,RX_BBLOCKER
615251113,RX_ACE
55289000000,RX_BBLOCKER
69367000000,RX_LOOP_DIURETIC
70786000000,RX_THIAZIDE
50090000000,RX_ACE
71205000000,RX_DIGOXIN
615802705,
67544000000,RX_ACE
185003310,RX_NITRATES
63187000000,RX_THIAZIDE
11819000000,RX_LOOP_DIURETIC
54569000000,RX_BBLOCKER
51138000000,RX_BBLOCKER
50090000000,RX_ACE
43063000000,
63874000000,RX_THIAZIDE
24236000000,
64980000000,RX_BBLOCKER
70518000000,RX_ACE
67433000000,RX_ACE
58016000000,RX_ACE
68382000000,RX_THIAZIDE
50228000000,RX_ACE
70954000000,RX_ACE
74682701,RX_ACE
172423580,RX_ACE
490714705,RX_BBLOCKER
490715567,RX_BBLOCKER
54569000000,RX_THIAZIDE
52959000000,RX_DIGOXIN
603255532,RX_BBLOCKER
67544000000,RX_THIAZIDE
33261000000,
603421060,RX_NITRATES
35356000000,
68788000000,RX_ACE
68789000000,RX_THIAZIDE
51813000000,RX_BBLOCKER
49349000000,RX_ACE
54868000000,
12634000000,RX_BBLOCKER
65084000000,RX_NITRATES
63629000000,
406202200,RX_BBLOCKER
68788000000,RX_THIAZIDE
19458000000,RX_BBLOCKER
67787000000,RX_BBLOCKER
53489000000,RX_BBLOCKER
182263410,
11808000000,
52474000000,RX_ACE
49999000000,RX_THIAZIDE
76282000000,RX_LOOP_DIURETIC
56071754,
50090000000,RX_ACE
143126809,RX_THIAZIDE
58016000000,RX_ACE
70518000000,RX_BBLOCKER
17023000000,RX_NITRATES
904240460,RX_ACE
31722000000,RX_BBLOCKER
53217000000,RX_BBLOCKER
45963000000,RX_THIAZIDE
68462000000,RX_BBLOCKER
53261000000,
591540604,RX_THIAZIDE
66267000000,RX_THIAZIDE
51129000000,RX_NITRATES
70934000000,
72865000000,RX_NITRATES
25104134,RX_LOOP_DIURETIC
69117000000,RX_THIAZIDE
71335000000,RX_THIAZIDE
6074782,RX_THIAZIDE
54868000000,RX_NITRATES
30727000000,RX_BBLOCKER
63630000000,
93043310,RX_LOOP_DIURETIC
63629000000,RX_ACE
71335000000,RX_THIAZIDE
55150000000,RX_THIAZIDE
801077700,RX_ACE
55045000000,RX_THIAZIDE
185505010,RX_ACE
378103177,RX_LOOP_DIURETIC
378207310,RX_BBLOCKER
33261000000,RX_THIAZIDE
172363370,
61392000000,RX_LOOP_DIURETIC
102113002,
54876025,RX_BBLOCKER
54876416,RX_BBLOCKER
51129000000,RX_BBLOCKER
480111201,RX_ACE
66394000000,
172536060,RX_THIAZIDE
60951000000,RX_THIAZIDE
23490000000,RX_LOOP_DIURETIC
70771000000,RX_BBLOCKER
409610219,RX_NITRATES
52682000000,RX_ACE
58016000000,RX_LOOP_DIURETIC
615797405,RX_LOOP_DIURETIC
27505000000,RX_THIAZIDE
63629000000,
43353000000,RX_BBLOCKER
781118310,RX_THIAZIDE
60491000000,RX_ACE
55887000000,RX_THIAZIDE
55887000000,
68001000000,RX_ACE
63874000000,RX_THIAZIDE
58016000000,RX_NITRATES
51655000000,RX_BBLOCKER
591088510,RX_BBLOCKER
61919000000,RX_THIAZIDE
61392000000,RX_BBLOCKER
16714000000,RX_ACE
67296000000,RX_ACE
58016000000,
69097000000,
54697000000,RX_THIAZIDE
54569000000,RX_BBLOCKER
49856000000,
53873000000,
64725000000,
65978000000,RX_ACE
54868000000,RX_BBLOCKER
70518000000,RX_BBLOCKER
68259000000,RX_BBLOCKER
70436000000,RX_THIAZIDE
58016000000,RX_NITRATES
50091000000,RX_ACE
781595084,RX_THIAZIDE
54569000000,
57267000000,RX_ACE
33261000000,RX_ACE
51138000000,RX_BBLOCKER
44778000000,RX_ACE
78046105,
247107200,RX_LOOP_DIURETIC
54441000000,RX_BBLOCKER
58864000000,RX_THIAZIDE
49349000000,RX_THIAZIDE
71335000000,RX_ACE
53489000000,RX_ACE
58016000000,RX_ACE
615654730,
52474000000,RX_ACE
781522160,RX_ACE
781522380,RX_BBLOCKER
58118000000,RX_ACE
58118000000,
58016000000,RX_ACE
58016000000,RX_BBLOCKER
904579861,RX_BBLOCKER
904592861,RX_THIAZIDE
51655000000,RX_BBLOCKER
65243000000,RX_NITRATES
31722000000,RX_ACE
50742000000,RX_THIAZIDE
60491000000,RX_ACE
76478000000,RX_DIGOXIN
8047081,RX_BBLOCKER
16714000000,RX_NITRATES
68645000000,RX_BBLOCKER
67228000000,RX_LOOP_DIURETIC
39006013,RX_THIAZIDE
60505000000,RX_THIAZIDE
70518000000,
66336000000,RX_ACE
51129000000,
53492000000,RX_THIAZIDE
70934000000,RX_BBLOCKER
59115000000,
67090000000,RX_BBLOCKER
68789000000,
16714000000,RX_ACE
58016000000,RX_LOOP_DIURETIC
68071000000,
78053105,RX_THIAZIDE
87060950,
49856000000,RX_THIAZIDE
49856000000,RX_THIAZIDE
54868000000,RX_BBLOCKER
143966001,RX_LOOP_DIURETIC
65423815,RX_THIAZIDE
50090000000,RX_ACE
59762000000,RX_ACE
71335000000,
66116000000,RX_ACE
71335000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
24987000000,RX_THIAZIDE
719190213,RX_BBLOCKER
67787000000,RX_BBLOCKER
43353000000,RX_DIGOXIN
55154000000,RX_ACE
143124110,RX_LOOP_DIURETIC
43353000000,RX_ACE
67544000000,RX_BBLOCKER
53014000000,RX_LOOP_DIURETIC
70518000000,RX_THIAZIDE
66336000000,
61919000000,RX_NITRATES
615836930,RX_BBLOCKER
247057803,RX_ACE
47202000000,RX_BBLOCKER
88155220,
51662000000,RX_BBLOCKER
50090000000,RX_ACE
23155000000,
904061460,RX_BBLOCKER
70518000000,RX_THIAZIDE
52959000000,RX_BBLOCKER
52125000000,
58016000000,RX_ACE
247113130,RX_BBLOCKER
50090000000,RX_THIAZIDE
66685000000,RX_BBLOCKER
712941310,RX_BBLOCKER
58016000000,RX_DIGOXIN
35356000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
68259000000,
70934000000,RX_THIAZIDE
58016000000,
55045000000,RX_THIAZIDE
33261000000,RX_THIAZIDE
247188830,RX_ACE
247202430,RX_BBLOCKER
68789000000,RX_BBLOCKER
603385921,RX_ACE
106123530,RX_BBLOCKER
70518000000,
57867000000,RX_DIGOXIN
24236000000,RX_BBLOCKER
61392000000,
58016000000,RX_ACE
70860000000,RX_BBLOCKER
50090000000,RX_LOOP_DIURETIC
490709569,RX_ACE
43063000000,RX_BBLOCKER
51129000000,RX_LOOP_DIURETIC
55155000000,RX_BBLOCKER
19458000000,RX_ACE
53489000000,RX_THIAZIDE
71335000000,
64679000000,RX_BBLOCKER
42689000000,RX_BBLOCKER
21695000000,RX_BBLOCKER
378050377,RX_LOOP_DIURETIC
66336000000,RX_BBLOCKER
54697000000,RX_BBLOCKER
68682000000,
67544000000,
68462000000,RX_BBLOCKER
52125000000,
53489000000,RX_ACE
59115000000,RX_BBLOCKER
364051402,
57866000000,
182100101,RX_BBLOCKER
247112730,RX_THIAZIDE
68071000000,
68071000000,RX_NITRATES
68071000000,RX_BBLOCKER
63630000000,RX_NITRATES
63630000000,RX_BBLOCKER
46193000000,RX_BBLOCKER
59773000000,RX_BBLOCKER
62332000000,
905050131,RX_ACE
71335000000,RX_BBLOCKER
33261000000,
781196610,
54868000000,RX_BBLOCKER
117126705,RX_NITRATES
33261000000,RX_THIAZIDE
49349000000,RX_BBLOCKER
68071000000,RX_BBLOCKER
43547000000,RX_BBLOCKER
54869000000,RX_BBLOCKER
536348510,RX_THIAZIDE
51285000000,RX_BBLOCKER
839804316,RX_BBLOCKER
55648000000,RX_ACE
50111000000,RX_THIAZIDE
615806539,
66116000000,RX_THIAZIDE
68789000000,RX_NITRATES
405504902,RX_BBLOCKER
51079000000,RX_BBLOCKER
61919000000,RX_BBLOCKER
16571000000,RX_NITRATES
48817000000,RX_NITRATES
58016000000,RX_ACE
50437000000,RX_ACE
686010320,RX_THIAZIDE
53633000000,RX_THIAZIDE
50090000000,
60505000000,RX_ACE
67544000000,RX_BBLOCKER
68462000000,RX_BBLOCKER
43063000000,
51608000000,RX_THIAZIDE
51608000000,RX_THIAZIDE
66039000000,
6323966,
223106902,RX_BBLOCKER
70518000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
71335000000,RX_THIAZIDE
55289000000,RX_ACE
55887000000,RX_NITRATES
50268000000,
603411832,RX_BBLOCKER
68789000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
62584000000,RX_LOOP_DIURETIC
58016000000,RX_ACE
480712901,
12634000000,RX_BBLOCKER
24236000000,RX_NITRATES
43063000000,RX_BBLOCKER
60951000000,RX_BBLOCKER
223065301,RX_THIAZIDE
43063000000,RX_NITRATES
54348000000,RX_BBLOCKER
536429610,RX_THIAZIDE
61919000000,RX_THIAZIDE
58118000000,RX_THIAZIDE
527132410,RX_BBLOCKER
10702000000,RX_BBLOCKER
52152000000,RX_BBLOCKER
50436000000,RX_ACE
50436000000,RX_BBLOCKER
50436000000,RX_NITRATES
58016000000,RX_THIAZIDE
68071000000,RX_ACE
904766580,RX_ACE
50090000000,RX_NITRATES
51138000000,
58016000000,RX_BBLOCKER
60491000000,RX_ACE
51079000000,RX_NITRATES
61392000000,
78206000000,RX_THIAZIDE
48695000000,RX_THIAZIDE
51875000000,RX_ACE
23587407,RX_THIAZIDE
50090000000,RX_NITRATES
23155000000,RX_ACE
31722000000,RX_ACE
71335000000,RX_THIAZIDE
55700000000,RX_LOOP_DIURETIC
42254000000,RX_THIAZIDE
43063000000,RX_THIAZIDE
50090000000,RX_BBLOCKER
50090000000,RX_THIAZIDE
54458000000,RX_ACE
49856000000,RX_ACE
68259000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
68382000000,RX_ACE
63874000000,RX_BBLOCKER
52125000000,RX_NITRATES
67544000000,RX_ACE
71335000000,RX_ACE
12634000000,RX_ACE
87277615,RX_BBLOCKER
68789000000,RX_BBLOCKER
68382000000,RX_THIAZIDE
65862000000,RX_ACE
51728000000,RX_ACE
60951000000,RX_LOOP_DIURETIC
78031497,RX_BBLOCKER
17478000000,RX_THIAZIDE
54869000000,RX_ACE
71335000000,
23490000000,RX_ACE
60346000000,RX_BBLOCKER
50111000000,RX_BBLOCKER
68072000000,RX_ACE
54569000000,RX_THIAZIDE
71335000000,RX_BBLOCKER
68115000000,RX_BBLOCKER
60491000000,RX_BBLOCKER
53014000000,RX_BBLOCKER
61392000000,RX_NITRATES
12634000000,RX_THIAZIDE
51129000000,RX_BBLOCKER
10702000000,
51432000000,RX_BBLOCKER
49856000000,RX_BBLOCKER
67228000000,
58016000000,RX_LOOP_DIURETIC
58016000000,
55045000000,
53492000000,RX_BBLOCKER
24090000000,RX_BBLOCKER
24090000000,RX_ACE
74683802,
57297000000,RX_BBLOCKER
18083572,RX_ACE
68071000000,RX_THIAZIDE
63630000000,RX_ACE
11695000000,RX_ACE
54868000000,RX_THIAZIDE
63629000000,RX_BBLOCKER
10009000000,RX_ACE
63629000000,RX_THIAZIDE
54570000000,RX_THIAZIDE
50268000000,RX_BBLOCKER
63630000000,RX_BBLOCKER
68789000000,RX_ACE
68789000000,
63874000000,RX_BBLOCKER
59591000000,RX_BBLOCKER
65862000000,RX_NITRATES
53002000000,RX_DIGOXIN
50090000000,RX_BBLOCKER
43353000000,
66267000000,RX_BBLOCKER
71335000000,RX_DIGOXIN
490019805,RX_NITRATES
115120508,
50090000000,RX_LOOP_DIURETIC
68071000000,RX_NITRATES
64734000000,RX_BBLOCKER
68789000000,RX_ACE
24658000000,RX_BBLOCKER
62332000000,
378018505,
61939000000,RX_ACE
591084205,RX_BBLOCKER
349208300,RX_ACE
50742000000,RX_ACE
173337061,RX_BBLOCKER
71335000000,RX_THIAZIDE
21695000000,RX_THIAZIDE
54868000000,RX_BBLOCKER
58016000000,
51407000000,RX_ACE
43063000000,RX_ACE
719141213,RX_ACE
51875000000,RX_THIAZIDE
69117000000,RX_ACE
54868000000,RX_THIAZIDE
63304000000,RX_ACE
63304000000,RX_ACE
67159000000,RX_BBLOCKER
68789000000,RX_ACE
54458000000,RX_THIAZIDE
58016000000,RX_ACE
68789000000,
603408916,RX_ACE
10544000000,RX_THIAZIDE
378113201,RX_BBLOCKER
68788000000,RX_DIGOXIN
68789000000,RX_BBLOCKER
68789000000,
70518000000,
63630000000,RX_ACE
478546910,RX_ACE
37732000000,RX_BBLOCKER
46042480,
54570000000,RX_LOOP_DIURETIC
47463000000,RX_BBLOCKER
59762000000,RX_BBLOCKER
68788000000,RX_ACE
456140530,
67544000000,RX_BBLOCKER
68072000000,RX_BBLOCKER
63187000000,RX_NITRATES
11819000000,RX_ACE
53978000000,RX_THIAZIDE
67228000000,RX_ACE
55160000000,
68462000000,
65597000000,RX_BBLOCKER
72888000000,RX_BBLOCKER
4012199,RX_THIAZIDE
6074554,RX_THIAZIDE
55567000000,RX_ACE
60760000000,RX_THIAZIDE
54697000000,RX_THIAZIDE
72789000000,RX_ACE
58016000000,
58016000000,RX_LOOP_DIURETIC
58016000000,RX_NITRATES
50090000000,
93078701,RX_ACE
71335000000,RX_BBLOCKER
378689705,RX_ACE
69097000000,RX_ACE
25092152,RX_ACE
57297000000,RX_BBLOCKER
68259000000,RX_ACE
254503028,RX_NITRATES
55289000000,RX_BBLOCKER
54869000000,RX_THIAZIDE
186000228,RX_BBLOCKER
378103010,RX_THIAZIDE
54569000000,RX_BBLOCKER
121090840,RX_THIAZIDE
228219610,RX_BBLOCKER
57721000000,
12783000000,RX_ACE
43547000000,RX_THIAZIDE
63629000000,RX_ACE
58016000000,RX_BBLOCKER
68789000000,RX_LOOP_DIURETIC
54869000000,RX_LOOP_DIURETIC
615753039,RX_ACE
62584000000,RX_ACE
52474000000,RX_DIGOXIN
14593000000,
60429000000,RX_ACE
64725000000,RX_ACE
781522101,
55053000000,RX_DIGOXIN
24236000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
247149207,
68645000000,RX_BBLOCKER
51660000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
68180000000,RX_ACE
58016000000,
591537430,RX_THIAZIDE
54868000000,RX_BBLOCKER
58016000000,RX_LOOP_DIURETIC
63187000000,RX_BBLOCKER
61392000000,RX_BBLOCKER
13107000000,RX_BBLOCKER
54868000000,RX_LOOP_DIURETIC
54569000000,RX_ACE
65162000000,RX_THIAZIDE
185012805,RX_THIAZIDE
185531701,RX_BBLOCKER
70934000000,RX_ACE
62332000000,RX_BBLOCKER
62332000000,RX_NITRATES
102297001,RX_BBLOCKER
50091000000,RX_BBLOCKER
63630000000,
60505000000,RX_LOOP_DIURETIC
67425000000,RX_ACE
67544000000,RX_LOOP_DIURETIC
68789000000,RX_ACE
93018201,RX_ACE
23491000000,RX_THIAZIDE
55111000000,RX_BBLOCKER
456051600,
50090000000,RX_BBLOCKER
50090000000,RX_NITRATES
72578000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
904662061,RX_BBLOCKER
65427000000,
68789000000,RX_ACE
60351000000,RX_THIAZIDE
63739000000,RX_BBLOCKER
723124730,
308643099,RX_THIAZIDE
68533000000,RX_ACE
51079000000,RX_ACE
68789000000,RX_ACE
440766796,RX_BBLOCKER
904579761,RX_ACE
6001972,RX_NITRATES
91632001,RX_BBLOCKER
58016000000,RX_THIAZIDE
58016000000,
58016000000,RX_ACE
55154000000,RX_THIAZIDE
58016000000,RX_ACE
38013034,RX_BBLOCKER
591555603,RX_ACE
71610000000,RX_BBLOCKER
53808000000,RX_BBLOCKER
63682000000,RX_BBLOCKER
65597000000,
52959000000,
57237000000,RX_NITRATES
57267000000,
51129000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
54458000000,
185409301,RX_BBLOCKER
54868000000,RX_ACE
839744616,
68788000000,RX_THIAZIDE
51813000000,RX_BBLOCKER
63874000000,RX_NITRATES
71335000000,RX_THIAZIDE
60429000000,RX_DIGOXIN
615454153,
58016000000,RX_BBLOCKER
69315000000,RX_BBLOCKER
71335000000,RX_ACE
51285000000,RX_BBLOCKER
839780706,RX_ACE
904634240,RX_BBLOCKER
55048000000,RX_ACE
50090000000,RX_BBLOCKER
16590000000,RX_THIAZIDE
66105000000,RX_ACE
12280000000,RX_BBLOCKER
54569000000,RX_BBLOCKER
405421103,
779045525,
61958000000,RX_BBLOCKER
378022101,
58118000000,RX_BBLOCKER
64980000000,RX_ACE
58016000000,RX_THIAZIDE
58016000000,RX_ACE
603618021,
58016000000,RX_LOOP_DIURETIC
60505000000,RX_ACE
67544000000,RX_THIAZIDE
55045000000,RX_BBLOCKER
70934000000,RX_THIAZIDE
29300000000,RX_THIAZIDE
4026706,RX_LOOP_DIURETIC
490714772,RX_DIGOXIN
43353000000,RX_ACE
59773000000,RX_BBLOCKER
63629000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
839711712,RX_NITRATES
63629000000,RX_BBLOCKER
68789000000,RX_ACE
68071000000,
52446000000,RX_LOOP_DIURETIC
43063000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
536404101,RX_THIAZIDE
54570000000,RX_NITRATES
57867000000,RX_ACE
603478321,RX_THIAZIDE
68382000000,RX_BBLOCKER
50436000000,RX_ACE
16590000000,RX_ACE
53489000000,RX_LOOP_DIURETIC
59762000000,RX_ACE
179150811,RX_LOOP_DIURETIC
83013908,RX_BBLOCKER
52474000000,RX_THIAZIDE
43806000000,RX_NITRATES
55154000000,RX_THIAZIDE
143177290,RX_NITRATES
33358000000,RX_LOOP_DIURETIC
70518000000,RX_ACE
64579000000,RX_NITRATES
13811000000,RX_BBLOCKER
64980000000,RX_BBLOCKER
904606580,RX_THIAZIDE
66267000000,RX_ACE
66267000000,RX_ACE
55154000000,RX_ACE
58016000000,RX_THIAZIDE
43063000000,RX_ACE
6071740,RX_BBLOCKER
61392000000,RX_ACE
61392000000,RX_ACE
247114630,RX_ACE
52959000000,RX_THIAZIDE
67544000000,RX_ACE
54868000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
66685000000,RX_BBLOCKER
71335000000,RX_LOOP_DIURETIC
17088000000,RX_BBLOCKER
17229000000,RX_ACE
703840101,RX_THIAZIDE
63630000000,RX_ACE
12634000000,RX_ACE
63630000000,RX_ACE
51138000000,RX_BBLOCKER
615155101,
65422405,RX_BBLOCKER
60505000000,RX_ACE
60505000000,RX_THIAZIDE
66267000000,RX_LOOP_DIURETIC
63629000000,RX_THIAZIDE
43199000000,RX_ACE
71335000000,RX_THIAZIDE
59762000000,RX_ACE
43353000000,RX_LOOP_DIURETIC
10135000000,RX_THIAZIDE
55155000000,RX_THIAZIDE
54329863,RX_THIAZIDE
63739000000,RX_LOOP_DIURETIC
63629000000,RX_BBLOCKER
68071000000,RX_ACE
310013510,RX_ACE
12634000000,RX_LOOP_DIURETIC
47679000000,
71335000000,RX_DIGOXIN
42254000000,RX_BBLOCKER
67544000000,RX_LOOP_DIURETIC
62528000000,RX_ACE
52959000000,RX_DIGOXIN
65243000000,RX_THIAZIDE
247046705,
75008200,RX_ACE
50090000000,RX_THIAZIDE
53002000000,
67544000000,RX_THIAZIDE
71335000000,RX_LOOP_DIURETIC
781206401,RX_LOOP_DIURETIC
50268000000,RX_BBLOCKER
68789000000,RX_THIAZIDE
580070201,RX_THIAZIDE
57237000000,RX_ACE
832020600,RX_ACE
832048030,RX_BBLOCKER
63874000000,RX_BBLOCKER
51138000000,
51138000000,RX_DIGOXIN
60429000000,RX_NITRATES
78007305,RX_NITRATES
78046205,RX_ACE
54869000000,
54869000000,RX_THIAZIDE
58118000000,RX_BBLOCKER
555017405,
42658000000,RX_THIAZIDE
63629000000,RX_THIAZIDE
67544000000,RX_BBLOCKER
12280000000,
57480000000,RX_ACE
64679000000,
76237000000,
143177109,RX_BBLOCKER
51014000000,
65862000000,RX_LOOP_DIURETIC
53014000000,RX_THIAZIDE
258352201,RX_BBLOCKER
67544000000,RX_ACE
55700000000,RX_ACE
61392000000,RX_ACE
12634000000,RX_THIAZIDE
53978000000,RX_NITRATES
591084101,RX_THIAZIDE
51655000000,RX_NITRATES
70002000,RX_ACE
364269802,
52555000000,RX_THIAZIDE
527411941,RX_ACE
59212000000,RX_THIAZIDE
24200000000,
55289000000,RX_BBLOCKER
54697000000,RX_DIGOXIN
58016000000,RX_ACE
68071000000,RX_THIAZIDE
781138413,RX_DIGOXIN
12634000000,RX_THIAZIDE
781182301,
58016000000,RX_ACE
17224000000,RX_BBLOCKER
603373732,RX_THIAZIDE
603421234,RX_LOOP_DIURETIC
580048101,
63630000000,RX_BBLOCKER
57237000000,RX_BBLOCKER
63874000000,RX_ACE
63874000000,RX_BBLOCKER
66336000000,RX_BBLOCKER
59568000000,RX_BBLOCKER
78047167,RX_LOOP_DIURETIC
76299000000,RX_LOOP_DIURETIC
597006433,
50090000000,RX_BBLOCKER
147010520,RX_ACE
66267000000,RX_ACE
66267000000,RX_ACE
52544000000,RX_BBLOCKER
68789000000,RX_ACE
11819000000,RX_BBLOCKER
310010193,RX_ACE
61392000000,RX_ACE
143133310,RX_THIAZIDE
143177310,RX_ACE
409148303,RX_THIAZIDE
53979000000,RX_BBLOCKER
409226720,RX_THIAZIDE
173414220,
62541000000,
31722000000,RX_ACE
55045000000,RX_BBLOCKER
49884000000,RX_ACE
68462000000,RX_THIAZIDE
247046615,RX_ACE
63187000000,RX_BBLOCKER
60763000000,RX_THIAZIDE
490715570,RX_ACE
25100151,RX_BBLOCKER
57237000000,
712200310,RX_BBLOCKER
58016000000,RX_THIAZIDE
54570000000,RX_LOOP_DIURETIC
10544000000,RX_THIAZIDE
17088000000,RX_LOOP_DIURETIC
580019210,RX_LOOP_DIURETIC
46703000000,RX_ACE
54868000000,RX_ACE
70756000000,RX_ACE
43547000000,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
47837000000,RX_THIAZIDE
68072000000,RX_BBLOCKER
